Temperature;Humidity;Moisture;Nitrogen;Potassium;Phosphorous;Soil Type_Clayey;Soil Type_Loamy;Soil Type_Red;Soil Type_Sandy;Crop Type_Cotton;Crop Type_Ground Nuts;Crop Type_Maize;Crop Type_Millets;Crop Type_Oil seeds;Crop Type_Paddy;Crop Type_Pulses;Crop Type_Sugarcane;Crop Type_Tobacco;Crop Type_Wheat;Fertilizer Name_14-35-14;Fertilizer Name_17-17-17;Fertilizer Name_20-20;Fertilizer Name_28-28;Fertilizer Name_DAP;Fertilizer Name_Urea;Crop_Type
24.87;56.1;31.14;40;0.0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
33.86;62.68;37.06;7;4.0;43;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
33.35;53.25;64.49;10;5.0;24;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
27.73;53.14;25.75;5;10.0;32;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
37.09;56.19;40.03;25;0.0;22;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
26.19;61.82;26.83;38;1.0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
24.93;67.58;47.18;15;0.0;37;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
33.39;71.79;31.6;11;2.0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
32.93;56.53;42.9;11;8.0;27;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
28.87;42.05;50.69;13;0.0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
36.94;53.17;24.98;20;3.0;27;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
26.55;70.7;64.77;6;10.0;11;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
26.48;49.62;32.7;18;9.0;14;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
35.14;69.23;39.79;36;2.0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
30.29;55.55;44.77;18;0.0;10;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;Wheat
21.54;43.75;56.74;7;0.0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
26.69;61.8;55.35;17;0.0;20;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
37.94;60.1;56.48;8;7.0;25;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
20.53;53.88;68.8;10;3.0;10;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
30.62;46.34;61.19;5;4.0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
24.14;45.84;44.84;7;16.0;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
21.95;59.83;69.07;38;0.0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
34.26;69.87;42.9;20;0.0;19;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Tobacco
24.98;67.9;70.0;14;0.0;38;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
23.0;55.77;37.58;25;0.0;20;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
30.49;59.19;51.04;11;16.0;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
31.65;69.41;33.59;6;0.0;34;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
30.68;61.61;38.4;36;0.0;3;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
22.27;53.67;42.9;16;0.0;13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
30.65;59.18;52.5;16;3.0;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
27.86;59.92;36.56;14;0.0;40;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
31.58;55.46;70.0;28;0.0;20;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
26.73;56.88;29.16;6;16.0;21;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
27.32;69.77;41.0;8;0.0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cotton
31.49;69.94;50.94;36;0.0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;Paddy
39.76;50.39;44.02;11;1.0;38;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
33.22;67.49;46.8;9;10.0;29;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
33.09;77.6;43.37;35;0.0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Maize
27.89;49.02;36.06;11;10.0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Millets
31.17;69.37;43.42;20;4.0;26;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;Sugarcane
31.53;56.66;34.79;6;0.0;9;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ground Nuts
36.4;62.17;27.49;6;4.0;34;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
35.25;53.22;40.74;13;4.0;40;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
31.32;65.36;47.86;6;7.0;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
32.98;67.67;45.92;25;3.0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
28.48;49.43;44.67;3;0.0;14;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
38.56;74.3;55.08;13;0.0;39;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
37.73;70.55;52.64;7;16.0;24;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
28.26;59.17;33.07;35;0.0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
23.32;60.72;41.52;21;0.0;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
23.39;59.59;32.49;17;0.0;21;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
31.91;64.57;48.22;16;16.0;9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
29.26;60.97;49.42;25;0.0;21;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
26.27;51.6;34.24;8;7.0;25;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
32.53;56.56;54.29;26;0.0;16;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;Pulses
25.72;53.66;21.91;6;10.0;31;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
34.74;68.72;42.9;40;2.0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
22.55;43.39;55.77;4;0.0;12;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
34.51;66.37;51.86;35;4.0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
38.69;71.21;50.84;8;16.0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
30.33;52.42;35.68;22;0.0;13;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
28.97;59.55;36.01;8;11.0;18;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
35.45;70.4;42.9;39;0.0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
31.27;70.01;49.6;10;16.0;23;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
23.79;63.74;20.0;7;9.0;31;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;Wheat
31.04;45.07;31.17;9;4.0;17;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
28.78;47.92;40.88;16;12.0;14;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
35.87;54.52;43.39;17;3.0;37;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
29.98;45.13;41.6;11;16.0;15;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
31.61;65.58;41.29;28;0.0;18;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
36.29;68.59;62.11;37;0.0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
31.74;64.98;31.38;41;4.0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
24.78;60.16;32.61;38;4.0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
32.21;54.41;61.25;15;0.0;13;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;Maize
39.02;65.96;31.19;10;10.0;30;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
25.91;59.25;20.86;37;2.0;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
29.51;57.2;41.79;40;3.0;4;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
26.13;52.53;60.62;9;9.0;33;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
30.54;60.14;32.76;26;0.0;26;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
31.78;66.16;38.27;23;0.0;22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;Maize
28.89;52.69;65.95;8;0.0;5;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
23.98;55.96;30.85;7;16.0;11;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
35.61;66.92;54.5;44;0.0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
30.52;54.37;41.46;7;16.0;17;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
31.74;53.09;66.97;13;8.0;28;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
29.78;73.97;57.26;11;0.0;42;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
32.94;74.58;61.13;40;0.0;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Paddy
38.5;58.84;52.22;17;2.0;37;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
40.0;77.51;44.13;14;0.0;44;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
31.51;69.17;49.11;2;6.0;33;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
31.94;71.92;36.07;11;0.0;43;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
36.44;61.1;60.46;12;4.0;38;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
31.24;49.93;37.99;46;3.0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
37.02;71.06;58.82;7;9.0;28;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;Oil seeds
37.22;61.58;47.35;43;2.0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Ground Nuts
32.45;68.21;21.16;7;16.0;18;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Ground Nuts
38.94;73.94;64.07;12;0.0;12;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
32.45;52.61;41.79;13;9.0;22;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;Sugarcane
32.41;66.99;33.52;26;0.0;17;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
37.99;74.34;48.62;13;9.0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
25.88;57.09;44.64;10;14.0;17;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
30.87;56.76;45.95;42;2.0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
28.55;43.74;42.9;36;4.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
31.83;58.92;38.28;6;16.0;11;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
25.38;60.27;32.65;21;1.0;21;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
33.48;78.42;32.25;13;0.0;39;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;Paddy
30.79;61.19;66.13;8;2.0;10;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
38.37;71.47;41.35;42;0.0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
38.52;65.09;55.29;37;0.0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
32.42;57.29;59.35;36;0.0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
33.54;62.45;27.73;10;0.0;38;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;Maize
22.94;55.21;33.2;21;0.0;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
34.64;54.07;30.24;36;0.0;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
27.18;54.31;58.77;10;1.0;12;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;Oil seeds
36.75;74.17;53.07;42;4.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
25.18;55.87;41.76;16;0.0;39;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
35.59;76.91;52.53;15;3.0;41;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
28.46;53.05;34.92;26;3.0;27;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
23.72;61.19;42.73;38;0.0;4;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
38.08;63.07;42.9;10;0.0;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
32.68;69.24;30.61;25;0.0;23;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
27.23;45.13;46.5;9;16.0;11;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
25.56;62.96;42.9;41;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Tobacco
23.23;56.75;26.54;14;0.0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;Wheat
32.08;56.04;57.99;4;10.0;32;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Sugarcane
33.03;57.81;20.71;8;5.0;26;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
28.27;61.15;25.82;6;6.0;34;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
32.37;57.03;65.34;34;1.0;2;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;Paddy
32.77;65.31;56.5;21;0.0;23;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
27.51;61.14;61.53;8;0.0;39;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
36.35;64.04;65.28;5;9.0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
20.36;57.7;38.39;25;0.0;18;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
33.04;52.2;21.85;7;15.0;18;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Millets
35.94;62.93;28.98;3;6.0;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
25.69;61.45;23.95;37;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Tobacco
27.55;59.01;28.77;36;2.0;4;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
38.84;74.14;70.0;12;2.0;38;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
32.3;62.68;41.53;11;2.0;10;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
34.98;76.76;43.81;35;3.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Cotton
25.16;56.14;61.08;12;1.0;35;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
38.09;65.45;47.28;7;14.0;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
37.0;70.38;34.26;18;0.0;15;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
32.35;63.44;24.13;41;4.0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
32.28;67.55;49.48;24;0.0;22;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;Pulses
34.57;53.65;30.56;25;0.0;24;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
32.83;60.9;30.93;8;9.0;25;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
31.17;67.47;56.61;12;0.0;7;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Tobacco
35.93;63.52;47.76;20;0.0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
35.88;65.43;51.08;11;15.0;10;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
32.3;58.56;36.13;25;2.0;20;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;Millets
29.21;68.29;33.86;6;16.0;17;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
34.78;74.96;42.9;8;0.0;32;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;Oil seeds
33.65;59.37;58.73;39;0.0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;Oil seeds
28.58;62.64;30.24;13;1.0;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
31.13;61.96;56.93;12;3.0;31;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
35.66;64.66;38.16;12;4.0;16;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Pulses
38.02;73.39;34.53;40;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Cotton
32.38;67.07;45.41;44;0.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
40.0;66.23;42.9;8;0.0;14;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;Paddy
28.18;56.88;55.26;23;4.0;18;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Cotton
28.93;52.02;34.13;10;0.0;32;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
32.94;60.02;33.0;7;10.0;25;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
36.14;63.53;29.95;16;0.0;37;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Ground Nuts
34.84;63.19;45.19;38;1.0;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
34.61;67.29;36.72;37;4.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
33.91;63.82;41.45;12;0.0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;Wheat
34.79;61.91;46.9;38;2.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Wheat
26.74;57.16;20.0;37;0.0;4;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
32.91;56.48;45.87;4;0.0;18;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
33.94;69.64;41.55;10;3.0;29;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;Paddy
27.16;54.78;41.9;17;2.0;32;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
35.04;69.13;59.45;14;14.0;13;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Sugarcane
26.78;53.14;37.57;24;0.0;21;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;Pulses
30.74;54.35;61.21;16;0.0;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
36.75;59.8;37.97;21;0.0;23;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Sugarcane
38.91;64.93;39.42;38;2.0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;Pulses
34.2;64.85;39.67;13;0.0;36;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Maize
28.76;50.58;38.28;35;3.0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;Oil seeds
34.06;71.7;43.15;12;12.0;28;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
26.51;56.57;20.0;11;13.0;27;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
21.36;56.53;34.78;3;15.0;24;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;Maize
22.72;44.19;24.65;38;0.0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;Pulses
22.54;52.75;31.79;21;3.0;18;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Millets
34.26;72.48;43.81;14;16.0;23;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
36.19;77.04;57.3;13;1.0;39;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Ground Nuts
21.14;58.75;31.2;14;0.0;13;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;Maize
24.28;50.9;34.64;14;0.0;36;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Millets
30.21;50.79;37.79;5;1.0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Cotton
30.32;58.2;37.68;37;0.0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;Tobacco
35.17;60.97;34.42;8;0.0;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;Ground Nuts
29.63;58.39;64.42;8;1.0;11;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
31.41;50.97;45.98;38;0.0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
34.17;71.47;70.0;15;0.0;37;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
38.62;65.2;36.37;37;1.0;3;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Tobacco
32.84;66.47;69.01;12;5.0;35;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;Sugarcane
30.87;74.24;62.38;7;16.0;9;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;Maize
31.0;64.07;51.2;13;3.0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;Wheat
30.47;58.88;38.22;20;2.0;18;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;Pulses
30.33;54.91;37.16;36;0.0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Millets
24.62;63.54;33.9;43;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;Wheat
34.5;61.62;61.48;6;11.0;29;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Cotton
34.45;61.44;70.0;13;12.0;24;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Sugarcane
28.91;60.07;39.93;34;0.0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;Cotton
31.57;53.14;20.33;41;4.0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Oil seeds
26.19;63.76;35.68;32;0.0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;Millets
25.14;48.37;28.64;8;6.0;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
38.41;74.99;25.39;9;0.0;36;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;Maize
29.57;70.26;37.15;12;0.0;37;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Millets
33.72;54.21;47.29;24;0.0;18;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;Oil seeds
