longitude,latitude,city,wrb4_code,physical_available_water_capacity,basic_organic_carbon,basic_c/n_ratio,texture_clay,texture_sand,texture_coarse_fragments,physical_reference_bulk_density,chemical_cation_exchange_capacity,chemical_clay_cec,chemical_total_exchangeable_bases,chemical_base_saturation,chemical_exchangeable_sodium_percentage,chemical_aluminum_saturation,salinity_electrical_conductivity,salinity_total_carbon_equivalent,salinity_gypsum_content,Ortalama En Yüksek Sıcaklık (°C)_Eylül,Ortalama En Yüksek Sıcaklık (°C)_Aralık,Ortalama En Düşük Sıcaklık (°C)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Ağustos,Ortalama Güneşlenme Süresi (saat)_Aralık,Ortalama Yağışlı Gün Sayısı_Şubat,Ortalama Yağışlı Gün Sayısı_Mart,Ortalama Yağışlı Gün Sayısı_Nisan,Ortalama Yağışlı Gün Sayısı_Ağustos,Ortalama Yağışlı Gün Sayısı_Kasım,Ortalama Yağışlı Gün Sayısı_Yıllık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Nisan,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Mayıs,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Haziran,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ağustos,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Eylül,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Ekim,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Aralık,Aylık Toplam Yağış Miktarı Ortalaması (mm)_Yıllık
31.0,38.8,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.0,39.0,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.0,39.2,Eskişehir,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.0,39.4,Eskişehir,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.0,39.6,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.0,39.8,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.0,40.0,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.0,40.4,Bolu,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.0,40.6,Bolu,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.0,40.8,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.0,41.0,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.2,36.8,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.2,37.0,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.2,37.2,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.2,37.4,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.2,37.6,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.2,37.8,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.2,38.0,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.2,38.2,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.2,38.4,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.2,38.6,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,38.8,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,39.0,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,39.2,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,39.4,Eskişehir,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,39.6,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.2,39.8,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.2,40.0,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.2,40.4,Bolu,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.2,40.6,Bolu,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.2,40.8,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.2,41.0,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.4,36.8,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.4,37.0,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.4,37.2,Antalya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.4,37.4,Konya,FLeu,170,1.05,10.0,21.0,37.0,2.0,1.72,17.0,62.0,17.0,87.0,2.0,0.0,2.0,6.0,0.6,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.4,37.6,Konya,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.4,37.8,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.4,38.0,Isparta,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,27.2,8.5,16.0,10.2,3.6,10.97,11.1,11.6,4.1,7.73,105.1,51.6,60.1,30.9,16.1,20.8,38.5,68.4,526.3
31.4,38.2,Konya,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.4,38.4,Konya,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.4,38.6,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,38.8,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,39.0,Afyonkarahisar,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,39.2,Eskişehir,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,39.4,Eskişehir,LPrz,27,1.161,10.0,24.0,47.0,46.0,1.78,17.0,49.0,30.0,93.0,1.0,0.0,1.0,24.7,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,39.6,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.4,39.8,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.4,40.0,Eskişehir,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.4,40.4,Bolu,LPeu,31,1.597,10.0,27.0,41.0,19.0,1.81,19.0,65.0,19.0,85.0,4.0,0.0,1.0,0.0,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.4,40.6,Bolu,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.4,40.8,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.4,41.0,Düzce,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.4,41.2,Zonguldak,CMcr,165,1.93,12.0,36.0,33.0,5.0,1.9,20.0,34.0,17.0,82.0,1.0,0.0,1.0,0.0,1.6,23.2,11.5,19.2,8.3,2.1,15.93,15.6,12.73,7.03,13.6,152.2,57.1,59.5,83.0,81.6,125.9,147.5,161.8,1238.6
31.6,36.8,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.6,37.0,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.6,37.2,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.6,37.4,Konya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,37.6,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,37.8,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,38.0,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,38.2,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,38.4,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,38.6,Konya,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.6,39.0,Afyonkarahisar,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.6,39.2,Eskişehir,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.6,39.4,Eskişehir,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.6,39.6,Eskişehir,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.9,6.8,15.4,10.0,2.5,10.33,11.2,11.57,4.13,7.1,101.2,47.0,50.1,41.5,18.0,23.6,40.3,46.8,451.4
31.6,39.8,Eskişehir,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.6,40.0,Eskişehir,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.6,40.4,Bolu,CLha,150,0.697,9.0,18.0,49.0,12.0,1.68,14.0,67.0,38.0,100.0,2.0,0.0,1.0,13.9,0.2,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.6,40.6,Bolu,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.6,40.8,Bolu,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,25.0,7.6,14.2,8.1,1.7,11.5,13.03,13.0,6.0,10.5,132.2,52.8,64.2,68.9,27.4,26.5,48.5,54.1,573.6
31.6,41.0,Düzce,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,26.5,10.3,17.8,8.2,1.7,14.47,14.33,12.6,6.17,11.6,141.1,60.6,61.5,76.7,51.1,52.7,82.8,95.7,822.9
31.6,41.2,Zonguldak,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,23.2,11.5,19.2,8.3,2.1,15.93,15.6,12.73,7.03,13.6,152.2,57.1,59.5,83.0,81.6,125.9,147.5,161.8,1238.6
31.6,41.4,Zonguldak,LPrz,34,3.027,13.0,27.0,36.0,19.0,1.81,24.0,48.0,29.0,96.0,1.0,0.0,1.0,26.5,0.3,23.2,11.5,19.2,8.3,2.1,15.93,15.6,12.73,7.03,13.6,152.2,57.1,59.5,83.0,81.6,125.9,147.5,161.8,1238.6
31.8,36.6,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.8,36.8,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.8,37.0,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.8,37.2,Antalya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,31.7,16.7,23.7,10.5,4.7,10.83,9.57,8.43,0.73,8.47,83.5,63.1,37.0,10.1,5.0,22.0,76.6,271.7,1059.4
31.8,37.4,Konya,LPnt,0,1.164,-3.0,-3.0,-3.0,-3.0,1.78,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.8,37.6,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
31.8,37.8,Konya,CMca,168,1.164,10.0,29.0,31.0,5.0,1.83,17.0,48.0,38.0,99.0,3.0,0.0,1.0,9.8,2.1,26.7,6.3,17.2,10.8,3.3,8.97,9.8,10.83,2.63,7.13,95.2,34.2,38.2,27.8,6.5,15.9,29.7,45.6,325.3
